u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,width,access
1161017395,1161017256,0,369242342,False,,,,unclassified,,True,131.89,"LINESTRING (139.9019078 36.5793814, 139.9011517 36.5794617, 139.9004435 36.5795369)",,,,
1161017396,2007787304,0,100427716,False,,,,unclassified,,False,90.33,"LINESTRING (139.8969131 36.5822889, 139.89591 36.5823943)",,,,
1161017396,1161017369,0,100427716,False,,,,unclassified,,True,186.815,"LINESTRING (139.8969131 36.5822889, 139.8989874 36.5820694)",,,,
1161017396,1161017420,0,100427747,False,,,,unclassified,,False,262.13,"LINESTRING (139.8969131 36.5822889, 139.8965592 36.5799487)",,,,
1161017396,1161017414,0,100427747,False,,,,unclassified,,True,188.25,"LINESTRING (139.8969131 36.5822889, 139.8970464 36.5827697, 139.8973807 36.5839397)",,,,
1161017397,1161017398,0,100427716,False,,,,unclassified,,False,187.097,"LINESTRING (139.8946431 36.5825276, 139.8949041 36.5841971)",,,,
1161017397,2007787304,0,100427716,False,,,,unclassified,,True,114.088,"LINESTRING (139.8946431 36.5825276, 139.89591 36.5823943)",,,,
1161017397,2007787312,0,190169178,False,,,,unclassified,,False,69.6,"LINESTRING (139.8946431 36.5825276, 139.8938693 36.5826031)",,,,
1161017398,1161017407,0,100427716,False,,,,unclassified,,False,40.425,"LINESTRING (139.8949041 36.5841971, 139.8944551 36.5842438)",,,,
1161017398,1161017397,0,100427716,False,,,,unclassified,,True,187.097,"LINESTRING (139.8949041 36.5841971, 139.8946431 36.5825276)",,,,
1161017398,1161017414,0,100427721,False,,,,unclassified,,False,222.975,"LINESTRING (139.8949041 36.5841971, 139.8973807 36.5839397)",,,,
1161017407,1161017398,0,100427716,False,,,,unclassified,,True,40.425,"LINESTRING (139.8944551 36.5842438, 139.8949041 36.5841971)",,,,
1161017407,2007787371,0,100427744,False,,,,unclassified,,False,68.497,"LINESTRING (139.8944551 36.5842438, 139.8936943 36.5843229)",,,,
1161017407,1161017472,0,100427744,False,,,,unclassified,,True,227.176,"LINESTRING (139.8944551 36.5842438, 139.8945073 36.5848483, 139.8947042 36.5854025, 139.894857 36.5859524, 139.8949763 36.5862339)",,,,
1161017414,1161017365,0,100427721,False,,,,unclassified,,False,204.159,"LINESTRING (139.8973807 36.5839397, 139.8996487 36.5837065)",,,,
1161017414,1161017398,0,100427721,False,,,,unclassified,,True,222.975,"LINESTRING (139.8973807 36.5839397, 139.8949041 36.5841971)",,,,
1161017414,1161017478,0,100427747,False,,,,unclassified,,True,211.941,"LINESTRING (139.8973807 36.5839397, 139.8979167 36.5857965)",,,,
1161017414,1161017396,0,100427747,False,,,,unclassified,,False,188.25,"LINESTRING (139.8973807 36.5839397, 139.8970464 36.5827697, 139.8969131 36.5822889)",,,,
1161017419,1161017311,0,240416283,False,,,,unclassified,,True,170.155,"LINESTRING (139.8955575 36.5800569, 139.8953074 36.5785399)",,,,
1161017419,1161017420,0,369242342,False,,,,unclassified,,False,90.25,"LINESTRING (139.8955575 36.5800569, 139.8965592 36.5799487)",,,,
1161017419,2007787256,0,429563723,False,,,,unclassified,,False,189.724,"LINESTRING (139.8955575 36.5800569, 139.8934511 36.5802807)",,,,
1161017419,2007787304,0,"[1021546397, 1021546398, 190169199]",False,,,,unclassified,,True,261.80600000000004,"LINESTRING (139.8955575 36.5800569, 139.8957616 36.5814105, 139.8957704 36.5814685, 139.89591 36.5823943)",yes,,,
1161017420,1161017312,0,100427747,False,,,,unclassified,,False,170.977,"LINESTRING (139.8965592 36.5799487, 139.8963057 36.5784246)",,,,
1161017420,1161017396,0,100427747,False,,,,unclassified,,True,262.13,"LINESTRING (139.8965592 36.5799487, 139.8969131 36.5822889)",,,,
1161017420,1161017419,0,369242342,False,,,,unclassified,,True,90.25,"LINESTRING (139.8965592 36.5799487, 139.8955575 36.5800569)",,,,
1161017420,1161017372,0,369242342,False,,,,unclassified,,False,174.13600000000002,"LINESTRING (139.8965592 36.5799487, 139.8984284 36.5797518, 139.8984928 36.579745)",,,,
1161017430,4124914638,0,369199428,False,2,,岩曽中通り,tertiary,,False,110.873,"LINESTRING (139.9115446 36.5839801, 139.9127687 36.5838126)",,,,
1161017430,1161017171,0,374642835,False,4,125,白沢街道,secondary,,True,33.062,"LINESTRING (139.9115446 36.5839801, 139.9113898 36.58371)",,,,
1161017430,5270577605,0,425357456,False,2,,岩曽中通り,tertiary,,True,74.88,"LINESTRING (139.9115446 36.5839801, 139.9107383 36.5841653)",,,,
1161017430,5256620213,0,374642836,False,4,125,白沢街道,secondary,50,False,93.528,"LINESTRING (139.9115446 36.5839801, 139.9118093 36.5844186, 139.912008 36.5847344)",,,,
1161017445,1161017451,0,100427735,False,,,,unclassified,,False,121.56400000000001,"LINESTRING (139.8860722 36.5748222, 139.8860648 36.5748851, 139.8860403 36.5750949, 139.8860651 36.5751778, 139.886164 36.5752509, 139.8868532 36.5755437)",,,,
1161017445,4444221911,0,304636676,False,2,,競輪場通り,tertiary,40,False,55.66,"LINESTRING (139.8860722 36.5748222, 139.8858557 36.5748042, 139.8856501 36.5747863, 139.8854539 36.5747603)",,,,
1161017445,5266892921,0,304636676,False,2,,競輪場通り,tertiary,40,True,119.834,"LINESTRING (139.8860722 36.5748222, 139.8863146 36.5748372, 139.8866184 36.5748484, 139.8874128 36.5748665)",,,,
1161017451,4287144398,0,100427735,False,,,,unclassified,,False,53.172,"LINESTRING (139.8868532 36.5755437, 139.8869268 36.5756105, 139.8869713 36.5757047, 139.8870266 36.5759895)",,,,
1161017451,4287144398,1,429563722,False,,,,residential,,False,107.127,"LINESTRING (139.8868532 36.5755437, 139.8869412 36.5755019, 139.887196 36.5755192, 139.8874133 36.5756743, 139.8870266 36.5759895)",,,,
1161017451,1161017445,0,100427735,False,,,,unclassified,,True,121.56400000000001,"LINESTRING (139.8868532 36.5755437, 139.886164 36.5752509, 139.8860651 36.5751778, 139.8860403 36.5750949, 139.8860648 36.5748851, 139.8860722 36.5748222)",,,,
1161017463,2007787421,0,100427741,False,,,岩曽中通り,tertiary,,False,18.26,"LINESTRING (139.8928758 36.5867375, 139.8930729 36.5866937)",,,,
1161017463,4504052862,0,369358054,False,4,63,田原街道,primary,,False,75.712,"LINESTRING (139.8928758 36.5867375, 139.893118 36.587359, 139.8931295 36.5873872)",,,,
1161017463,2007787386,0,369358054,False,4,63,田原街道,primary,,True,203.379,"LINESTRING (139.8928758 36.5867375, 139.892857 36.5866921, 139.8927097 36.5863362, 139.8924814 36.5858164, 139.8923855 36.5855783, 139.8921534 36.585003)",,,,
1161017472,4212375938,0,374109523,False,2,,岩曽中通り,tertiary,,False,19.952,"LINESTRING (139.8949763 36.5862339, 139.8951686 36.5861425)",,,,
1161017472,1161017407,0,100427744,False,,,,unclassified,,False,227.176,"LINESTRING (139.8949763 36.5862339, 139.894857 36.5859524, 139.8947042 36.5854025, 139.8945073 36.5848483, 139.8944551 36.5842438)",,,,
1161017472,2007787412,0,374109523,False,2,,岩曽中通り,tertiary,,True,53.291,"LINESTRING (139.8949763 36.5862339, 139.8946936 36.5863537, 139.8944341 36.586432)",,,,
1161017478,1161017414,0,100427747,False,,,,unclassified,,False,211.941,"LINESTRING (139.8979167 36.5857965, 139.8973807 36.5839397)",,,,
1161017478,1161017360,0,374109523,False,2,,岩曽中通り,tertiary,,False,220.618,"LINESTRING (139.8979167 36.5857965, 139.9003845 36.5856969)",,,,
1161017478,4212372688,0,374109523,False,2,,岩曽中通り,tertiary,,True,87.251,"LINESTRING (139.8979167 36.5857965, 139.8969396 36.5858081)",,,,
1161017478,2007787443,0,190169202,False,,,,unclassified,,True,243.251,"LINESTRING (139.8979167 36.5857965, 139.8979295 36.5858837, 139.8985139 36.5879304)",,,,
1161017505,1160786242,0,369326555,False,2,10,競輪場通り,primary,,True,50.742,"LINESTRING (139.8957289 36.5748881, 139.8962968 36.5748725)",,,,
1161017505,1161017294,0,1021540717,False,,,,unclassified,,True,197.409,"LINESTRING (139.8957289 36.5748881, 139.8960245 36.5766475)",,,,
1161017505,1161017299,0,"[240417115, 369326555, 240417117]",False,2,10,競輪場通り,primary,,False,109.293,"LINESTRING (139.8957289 36.5748881, 139.8950041 36.5749106, 139.8948408 36.5749174, 139.8945062 36.5749313)",yes,,,
1161017564,2043279364,0,187447529,False,,,,tertiary,,True,81.186,"LINESTRING (139.8856778 36.58799, 139.8847734 36.5880658)",,,,
1161017564,3730516134,0,369244627,False,,,,unclassified,,True,35.16,"LINESTRING (139.8856778 36.58799, 139.8857161 36.5883047)",,,,
1161017564,3730516174,0,458794260,False,,,,tertiary,,False,34.575,"LINESTRING (139.8856778 36.58799, 139.8856432 36.5876803)",,,,
1161017564,2043279354,0,458798527,False,,,,tertiary,,False,93.682,"LINESTRING (139.8856778 36.58799, 139.8867094 36.5879151, 139.8867228 36.5879141)",,,,
1161017566,3730516207,0,369244617,False,,,,unclassified,,True,34.896,"LINESTRING (139.8895332 36.5876987, 139.8895704 36.5880111)",,,,
1161017566,3730516189,0,369244634,False,,,,unclassified,,False,34.818,"LINESTRING (139.8895332 36.5876987, 139.8895016 36.5873866)",,,,
1161017566,2043279348,0,458798527,False,,,,tertiary,,True,81.45,"LINESTRING (139.8895332 36.5876987, 139.8886252 36.5877694)",,,,
1161017566,1161017568,0,369244749,False,,,,tertiary,,False,73.349,"LINESTRING (139.8895332 36.5876987, 139.8903057 36.5876456, 139.8903475 36.5876298)",,,,
1161017568,3730516124,0,100427757,False,,,,unclassified,,False,37.725,"LINESTRING (139.8903475 36.5876298, 139.8904103 36.5877181, 139.8904291 36.5879552)",,,,
1161017568,3730516184,0,369244749,False,,,,tertiary,,False,34.628,"LINESTRING (139.8903475 36.5876298, 139.8903706 36.5876065, 139.8903951 36.5874113, 139.8904117 36.5873269)",,,,
1161017568,1161017566,0,369244749,False,,,,tertiary,,True,73.349,"LINESTRING (139.8903475 36.5876298, 139.8903057 36.5876456, 139.8895332 36.5876987)",,,,
1161017612,4292203018,0,374643207,False,4,63,田原街道,primary,,False,9.33,"LINESTRING (139.8913029 36.582936, 139.8913348 36.5830159)",,,,
1161017612,5279949751,0,369242333,False,4,63,田原街道,primary,,True,49.254999999999995,"LINESTRING (139.8913029 36.582936, 139.8912058 36.582643, 139.8911673 36.5825067)",,,,
1161017612,3730498106,0,369244749,False,,,,tertiary,,True,69.81299999999999,"LINESTRING (139.8913029 36.582936, 139.8911538 36.582987, 139.8908365 36.5830957, 139.890791 36.5831195, 139.8907484 36.5831468, 139.8907154 36.5831831, 139.8906847 36.5832235, 139.8906631 36.5832607)",,,,
1161017628,2043279261,0,193816905,False,,,,residential,,True,82.037,"LINESTRING (139.8854383 36.585848, 139.8845236 36.5859177)",,,,
1161017628,2043279257,0,369244750,False,,,,unclassified,,True,92.839,"LINESTRING (139.8854383 36.585848, 139.8864739 36.5857731)",,,,
1161017628,2043279248,0,458794260,False,,,,tertiary,,False,34.929,"LINESTRING (139.8854383 36.585848, 139.8854024 36.5855352)",,,,
1161017628,2043279271,0,458794260,False,,,,tertiary,,True,35.2,"LINESTRING (139.8854383 36.585848, 139.8854735 36.5861633)",,,,
1161017655,1161017999,0,365812395,False,2,,山本通り,tertiary,,False,73.566,"LINESTRING (139.888326 36.5806423, 139.8884314 36.5806673, 139.8885262 36.5806728, 139.8886502 36.5806679, 139.8888195 36.5806376, 139.8889904 36.5805905, 139.8891195 36.5805457)",,,,
1161017655,1161017980,0,365812395,False,2,,山本通り,tertiary,,True,148.208,"LINESTRING (139.888326 36.5806423, 139.8881203 36.5805649, 139.8879577 36.5805187, 139.8876667 36.5804575, 139.887421 36.5803925, 139.8870585 36.5802753, 139.8868498 36.5801963, 139.8867721 36.5801841)",,,,
1161017655,2043278973,0,369244632,False,,,,tertiary,,True,123.65500000000002,"LINESTRING (139.888326 36.5806423, 139.8881951 36.5808857, 139.8881402 36.5809299, 139.8875822 36.5811437, 139.8874895 36.5812098, 139.8873669 36.5813705)",,,,
1161017691,3730516212,0,369244634,False,,,,unclassified,,True,54.186,"LINESTRING (139.8895196 36.585692, 139.8894569 36.5861767)",,,,
1161017691,5279949745,0,369244750,False,,,,unclassified,,False,42.669,"LINESTRING (139.8895196 36.585692, 139.889044 36.5856545)",,,,
1161017691,1981320824,0,369244750,False,,,,unclassified,,True,37.868,"LINESTRING (139.8895196 36.585692, 139.8898867 36.5857283, 139.8899374 36.5857128)",,,,
1161017707,2043279192,0,193817044,False,,,,residential,,False,59.18,"LINESTRING (139.8901196 36.5844158, 139.8894617 36.5843512)",,,,
1161017707,5279949749,0,369244750,False,,,,unclassified,,False,46.531,"LINESTRING (139.8901196 36.5844158, 139.8900631 36.5848318)",,,,
1161017707,1161017723,0,369244750,False,,,,unclassified,,True,323.28299999999996,"LINESTRING (139.8901196 36.5844158, 139.8901494 36.5841392, 139.8901572 36.5839566, 139.8901186 36.5837275, 139.890113 36.5834983, 139.8901646 36.5830416, 139.8901652 36.5824911, 139.8902287 36.582351, 139.8905341 36.5819976, 139.8906662 36.581921, 139.890972 36.5818151)",,,,
1161017723,5279949751,0,369242333,False,4,63,田原街道,primary,,False,78.855,"LINESTRING (139.890972 36.5818151, 139.8911673 36.5825067)",,,,
1161017723,4443835453,0,369242333,False,4,63,田原街道,primary,,True,48.068000000000005,"LINESTRING (139.890972 36.5818151, 139.8908684 36.5814487, 139.8908536 36.5813934)",,,,
1161017723,1161017707,0,369244750,False,,,,unclassified,,False,323.28299999999996,"LINESTRING (139.890972 36.5818151, 139.8906662 36.581921, 139.8905341 36.5819976, 139.8902287 36.582351, 139.8901652 36.5824911, 139.8901646 36.5830416, 139.890113 36.5834983, 139.8901186 36.5837275, 139.8901572 36.5839566, 139.8901494 36.5841392, 139.8901196 36.5844158)",,,,
1161017947,2043279092,0,193817048,False,,,,residential,,False,145.797,"LINESTRING (139.8827299 36.5820491, 139.8824675 36.582336, 139.8822146 36.5825343, 139.8819437 36.5828, 139.8815934 36.5829687)",,,,
1161017947,1161017955,0,694640550,False,2,,,tertiary,,False,73.987,"LINESTRING (139.8827299 36.5820491, 139.8827931 36.5820793, 139.8828573 36.5821224, 139.8833114 36.5825195)",,,,
1161017947,4444452369,0,694640550,False,2,,,tertiary,,True,24.923000000000002,"LINESTRING (139.8827299 36.5820491, 139.8826196 36.5820198, 139.8824619 36.5819869)",,,,
1161017955,1161017975,0,365812395,False,2,,山本通り,tertiary,,False,159.89200000000002,"LINESTRING (139.8833114 36.5825195, 139.8835845 36.5823088, 139.883716 36.5822188, 139.8838415 36.5821493, 139.8840108 36.5820654, 139.8841942 36.5819931, 139.8843582 36.5819521, 139.8845535 36.581923, 139.8847183 36.581891, 139.8848466 36.5818393)",,,,
1161017955,2043279115,0,365812396,False,2,,山本通り,tertiary,,True,149.873,"LINESTRING (139.8833114 36.5825195, 139.8831667 36.5826341, 139.88302 36.5827438, 139.8828837 36.582829, 139.8826895 36.5829411, 139.8822837 36.5831464, 139.881946 36.583292)",,,,
1161017955,1161017947,0,694640550,False,2,,,tertiary,,True,73.987,"LINESTRING (139.8833114 36.5825195, 139.8828573 36.5821224, 139.8827931 36.5820793, 139.8827299 36.5820491)",,,,
1161017975,4444452495,0,365812395,False,2,,山本通り,tertiary,,False,117.795,"LINESTRING (139.8848466 36.5818393, 139.8858159 36.5811207)",,,,
1161017975,1161017955,0,365812395,False,2,,山本通り,tertiary,,True,159.892,"LINESTRING (139.8848466 36.5818393, 139.8847183 36.581891, 139.8845535 36.581923, 139.8843582 36.5819521, 139.8841942 36.5819931, 139.8840108 36.5820654, 139.8838415 36.5821493, 139.883716 36.5822188, 139.8835845 36.5823088, 139.8833114 36.5825195)",,,,
1161017975,5287287770,0,547209414,False,,,,residential,,False,88.42099999999999,"LINESTRING (139.8848466 36.5818393, 139.884701 36.5816808, 139.8845181 36.581707, 139.8841258 36.581387)",,,,
1161017980,2043278844,0,193816981,False,,,,residential,,True,45.456999999999994,"LINESTRING (139.8867721 36.5801841, 139.8867485 36.5801184, 139.8866829 36.5800489, 139.8864264 36.5799016)",,,,
1161017980,1161017655,0,365812395,False,2,,山本通り,tertiary,,False,148.208,"LINESTRING (139.8867721 36.5801841, 139.8868498 36.5801963, 139.8870585 36.5802753, 139.887421 36.5803925, 139.8876667 36.5804575, 139.8879577 36.5805187, 139.8881203 36.5805649, 139.888326 36.5806423)",,,,
1161017980,4444452495,0,365812395,False,2,,山本通り,tertiary,,True,135.142,"LINESTRING (139.8867721 36.5801841, 139.8867099 36.580217, 139.8860122 36.5809561, 139.8858792 36.5810738, 139.8858159 36.5811207)",,,,
1161017999,4443835439,0,365812395,False,2,,山本通り,tertiary,,False,34.519,"LINESTRING (139.8891195 36.5805457, 139.8894445 36.5803776)",,,,
1161017999,4444452359,0,193817037,False,,,,residential,,True,58.033,"LINESTRING (139.8891195 36.5805457, 139.8891315 36.5808081, 139.88904 36.5809939, 139.8889994 36.5810437)",,,,
1161017999,1161017655,0,365812395,False,2,,山本通り,tertiary,,True,73.566,"LINESTRING (139.8891195 36.5805457, 139.8889904 36.5805905, 139.8888195 36.5806376, 139.8886502 36.5806679, 139.8885262 36.5806728, 139.8884314 36.5806673, 139.888326 36.5806423)",,,,
1161018007,4443835453,0,369242333,False,4,63,田原街道,primary,,False,162.155,"LINESTRING (139.8904724 36.5799676, 139.8908536 36.5813934)",,,,
1161018007,4443835457,0,365812395,False,2,,山本通り,tertiary,,True,81.211,"LINESTRING (139.8904724 36.5799676, 139.8901929 36.5800426, 139.8899651 36.5801237, 139.8897684 36.58021, 139.8896466 36.5802678)",,,,
1161018007,4443835446,0,369242333,False,4,63,田原街道,primary,,True,138.064,"LINESTRING (139.8904724 36.5799676, 139.8902429 36.579128, 139.8901719 36.5788621, 139.8901479 36.5787537)",,,,
1161038679,2066744016,0,100429552,False,,,,unclassified,,False,58.676,"LINESTRING (139.8978785 36.5443609, 139.8982853 36.5447752)",,,,
1161038679,5266711808,0,100429562,False,,,,unclassified,,False,27.967,"LINESTRING (139.8978785 36.5443609, 139.8978428 36.5443072, 139.8978268 36.544117)",,,,
1161038679,1161038819,0,194801650,False,,,,unclassified,,False,124.95400000000001,"LINESTRING (139.8978785 36.5443609, 139.898037 36.5442464, 139.8984429 36.543992, 139.8984905 36.5439397, 139.8984468 36.5434669)",,,,
1161038679,2066744015,0,196334174,False,,,,unclassified,,True,157.606,"LINESTRING (139.8978785 36.5443609, 139.8969173 36.5449441, 139.8964217 36.5447351)",,,,
1161038770,1360345536,0,121536399,False,,,,unclassified,,False,34.363,"LINESTRING (139.8960227 36.5373989, 139.8964027 36.5373511)",,,,
1161038770,2066743848,0,196334132,False,,,,unclassified,,True,41.772,"LINESTRING (139.8960227 36.5373989, 139.895565 36.5374756)",,,,
1161038770,2066743807,0,318062567,False,,,,tertiary,,False,84.447,"LINESTRING (139.8960227 36.5373989, 139.8958772 36.5366485)",,,,
1161038770,1360345931,0,318062567,False,,,,tertiary,,True,198.792,"LINESTRING (139.8960227 36.5373989, 139.8963844 36.5391629)",,,,
1161038786,2053131307,0,318062567,False,,,,tertiary,,False,19.342,"LINESTRING (139.8987564 36.5404609, 139.8985399 36.5404604)",,,,
